"","ID","quality"
"321",5784,6.4765773231172
"322",5785,5.48162962148394
"323",5786,6.5968118382531
"324",5787,6.06417710229468
"325",5788,5.72189867116362
"326",5789,5.797087642213
"327",5790,5.53447483770716
"328",5791,5.59536668884286
"329",5792,5.83777838362999
"330",5793,5.80676729647499
"331",5794,6.18407020140781
"332",5795,4.89991532685668
"333",5796,5.10118548152946
"334",5797,6.04606069440692
"335",5798,6.06163407937898
"336",5799,5.57493177696382
"337",5800,5.19957043142617
"338",5801,6.59893748850539
"339",5802,5.7905621213734
"340",5803,6.7052908702753
"341",5804,5.28568252867428
"342",5805,6.30176671112647
"343",5806,6.08019009099762
"344",5807,5.75981962343594
"345",5808,6.55550736409557
"346",5809,5.26995291873675
"347",5810,6.00755243557321
"348",5811,6.07664914573491
"349",5812,6.13293291780234
"350",5813,5.38349854392373
"351",5814,4.8235616237288
"352",5815,6.54007436234085
"353",5816,5.13410190399606
"354",5817,6.53234725100935
"355",5818,6.47088864364426
"356",5819,5.75091500391562
"357",5820,6.43889170238387
"358",5821,6.61050387804343
"359",5822,4.83871206652627
"360",5823,5.8029986167198
"361",5824,5.55743842588443
"362",5825,5.3610973932954
"363",5826,6.00445909578069
"364",5827,6.72584639049856
"365",5828,5.02531235144895
"366",5829,6.43676250219453
"367",5830,5.31216455372573
"368",5831,5.22214940041935
"369",5832,6.39837380617017
"370",5833,5.91128476282146
"371",5834,6.30929083140538
"372",5835,5.82655617851715
"373",5836,6.40905750355744
"374",5837,6.33157299142045
"375",5838,6.02208010537937
"376",5839,5.98756176014066
"377",5840,5.79243038305669
"378",5841,5.9795756540381
"379",5842,6.4547907194819
"380",5843,6.43974001155281
"381",5844,6.85034701396455
"382",5845,6.44793126959598
"383",5846,5.24818233272075
"384",5847,6.20511161348188
"385",5848,5.43097293856262
"386",5849,6.44638917051949
"387",5850,4.91939932943513
"388",5851,5.37386635878117
"389",5852,5.71235434426407
"390",5853,5.02946571940436
"391",5854,5.89268387940438
"392",5855,5.97091690266002
"393",5856,6.13422482018389
"394",5857,4.04690353808557
"395",5858,5.69780297859224
"396",5859,5.5678014134457
"397",5860,5.46567416148902
"398",5861,5.2657510551639
"399",5862,6.09333027341629
"400",5863,5.82091240185797
"401",5864,5.33484009703425
"402",5865,6.58745399596965
"403",5866,6.24937614160752
"404",5867,6.16396021182719
"405",5868,5.84751406633236
"406",5869,4.97968403493732
"407",5870,6.01881961126282
"408",5871,5.87676088537654
"409",5872,4.91563488052765
"410",5873,6.24177241792983
"411",5874,5.71808046813428
"412",5875,6.5122776516666
"413",5876,5.57856676830233
"414",5877,6.12613077421748
"415",5878,6.88591263919698
"416",5879,5.09929969675547
"417",5880,5.03754618826152
"418",5881,6.02841493628348
"419",5882,5.82827974744018
"420",5883,5.46221745877806
"421",5884,5.56555831357571
"422",5885,6.45180909625839
"423",5886,6.50384814145757
"424",5887,5.91385054613216
"425",5888,6.39567220563633
"426",5889,6.17898064597738
"427",5890,6.47442947460463
"428",5891,6.11715520311866
"429",5892,6.21353489579819
"430",5893,6.36799608852255
"431",5894,6.2932413480445
"432",5895,5.86118318407055
"433",5896,5.0276471508101
"434",5897,5.75755563443126
"435",5898,6.35121826065897
"436",5899,6.13832184115145
"437",5900,5.81581290535783
"438",5901,5.4801051304272
"439",5902,5.30899029230875
"440",5903,5.78191100015427
"441",5904,5.74788694213762
"442",5905,5.22742571392731
"443",5906,6.18836260365184
"444",5907,5.6329358393143
"445",5908,6.71684907417584
"446",5909,6.02612464948784
"447",5910,6.27470006722676
"448",5911,6.1478089060316
"449",5912,6.7199108448854
"450",5913,5.64003308618329
"451",5914,5.21228427370443
"452",5915,6.30455982654868
"453",5916,5.90937133473516
"454",5917,5.24847327158166
"455",5918,6.64634311063319
"456",5919,5.16612400399319
"457",5920,5.48342162943556
"458",5921,5.03029356831001
"459",5922,5.11814820319904
"460",5923,6.67386854353076
"461",5924,7.00659832676887
"462",5925,6.44036202861119
"463",5926,6.52667741861249
"464",5927,6.30746445646968
"465",5928,6.3381434726819
"466",5929,5.02110160319104
"467",5930,5.72703456670886
"468",5931,4.83843171873542
"469",5932,4.91575145072491
"470",5933,6.3113694850175
"471",5934,5.3896055134898
"472",5935,5.31959859993221
"473",5936,5.52419071035507
"474",5937,6.06791138935448
"475",5938,5.7451967853409
"476",5939,5.47625147994059
"477",5940,5.07033606451647
"478",5941,6.29551518068133
"479",5942,6.16350071373528
"480",5943,5.8334438447664
"481",5944,4.96791578316609
"482",5945,5.09362552771733
"483",5946,5.83638972934337
"484",5947,6.16117586944361
"485",5948,5.467887820955
"486",5949,6.71095681232758
"487",5950,6.53147522564007
"488",5951,6.13796293510828
"489",5952,6.62795495076441
"490",5953,4.84892602788778
"491",5954,4.63219050882488
"492",5955,5.14720114399209
"493",5956,5.76802950476643
"494",5957,6.06530825444055
"495",5958,5.03347138223338
"496",5959,5.8569569517368
"497",5960,6.51577664713599
"498",5961,6.23829476742657
"499",5962,4.99639569694614
"500",5963,6.2248991658037
"501",5964,5.8194501613919
"502",5965,5.64260484239448
"503",5966,6.02660116797963
"504",5967,5.24256701423797
"505",5968,5.11935822078064
"506",5969,5.38502026819249
"507",5970,6.89476753613909
"508",5971,6.22030622172327
"509",5972,5.92878193364764
"510",5973,5.575392394269
"511",5974,6.80012669196241
"512",5975,6.74828437343078
"513",5976,6.06663353683614
"514",5977,6.05690930126705
"515",5978,6.58089400101797
"516",5979,5.62840412404186
"517",5980,5.70494875458208
"518",5981,5.67923510742476
"519",5982,5.40159940688834
"520",5983,5.14028372145105
"521",5984,6.15868258343507
"522",5985,6.21151240875638
"523",5986,6.68339284981184
"524",5987,6.31098843890234
"525",5988,5.67115664985574
"526",5989,6.54251211788088
"527",5990,4.76877757998581
"528",5991,5.60701551380047
"529",5992,4.97551821893462
"530",5993,5.85514560468139
"531",5994,6.41128014591537
"532",5995,6.37425421302688
"533",5996,5.55474061412548
"534",5997,5.44872595977183
"535",5998,5.80740578582439
"536",5999,5.52349971420845
"537",6000,5.53230869426388
"538",6001,6.5809458357817
"539",6002,6.06101751652506
"540",6003,5.97103926878158
"541",6004,4.9602585358993
"542",6005,6.60582152405019
"543",6006,6.39916503701327
"544",6007,5.19030494283305
"545",6008,5.86524900813837
"546",6009,6.04727073248903
"547",6010,6.13333484151397
"548",6011,5.61016143059612
"549",6012,6.22255510929005
"550",6013,5.84541247335711
"551",6014,5.78414967152181
"552",6015,5.25654512108717
"553",6016,5.45836459370908
"554",6017,5.28987526646171
"555",6018,6.29198184079345
"556",6019,5.36298541575145
"557",6020,6.17293771483108
"558",6021,6.56726063341156
"559",6022,5.80546872582801
"560",6023,5.93154204430782
"561",6024,6.12839147327682
"562",6025,5.43018255613796
"563",6026,4.92505242549843
"564",6027,6.77816022044352
"565",6028,5.24873803942176
"566",6029,6.27676772682456
"567",6030,5.97658720569825
"568",6031,5.09681418733101
"569",6032,5.36475446977701
"570",6033,5.11980010627723
"571",6034,5.91529793745389
"572",6035,5.82693625803365
"573",6036,4.88121485719952
"574",6037,5.18445884536159
"575",6038,6.16676549215664
"576",6039,5.7575429935159
"577",6040,5.24154650276333
"578",6041,5.42060551003765
"579",6042,6.17735678315992
"580",6043,5.04197659813833
"581",6044,6.00446958615592
"582",6045,5.44343922093751
"583",6046,6.81347024281682
"584",6047,6.09868359791317
"585",6048,4.83618428388514
"586",6049,6.06933526119599
"587",6050,4.99214270414599
"588",6051,5.99993357626616
"589",6052,6.33467873545268
"590",6053,6.53265882344124
"591",6054,5.90151044860018
"592",6055,6.49167240996082
"593",6056,6.23080176569804
"594",6057,5.56989048462966
"595",6058,5.43034312432649
"596",6059,5.66804736137149
"597",6060,5.98461375862994
"598",6061,4.92576099110799
"599",6062,6.57327363708239
"600",6063,6.51696660914758
"601",6064,5.07977068142612
"602",6065,5.27941812787329
"603",6066,5.02480635519918
"604",6067,5.57600877351261
"605",6068,5.77570008567792
"606",6069,5.15120672327779
"607",6070,5.22289363068577
"608",6071,5.73278339286741
"609",6072,6.29189608683416
"610",6073,6.38368195273384
"611",6074,5.62667440763437
"612",6075,5.95497319712719
"613",6076,5.22882448323042
"614",6077,5.70912918012537
"615",6078,5.17095763590285
"616",6079,5.70034946535831
"617",6080,6.23105251031622
"618",6081,6.23515341960242
"619",6082,6.08311121653358
"620",6083,5.63384677779819
"621",6084,6.32352167745597
"622",6085,6.00245985427822
"623",6086,5.22373459532475
"624",6087,5.33961964523102
"625",6088,6.10807832406382
"626",6089,6.23966285762407
"627",6090,5.19296449626929
"628",6091,5.64294350307864
"629",6092,4.92602682064341
"630",6093,5.43086134981679
"631",6094,5.75384263350887
"632",6095,4.98509553115878
"633",6096,5.07743161262297
"634",6097,6.09068037002643
"635",6098,5.43980894042401
"636",6099,5.50832919493772
"637",6100,5.07988280638504
"638",6101,5.42753910280523
"639",6102,5.60410156153946
"640",6103,6.42465747084843
"641",6104,4.8672114122687
"642",6105,6.5568557200736
"643",6106,6.08852148021481
"644",6107,5.08914759459574
"645",6108,6.24658614130576
"646",6109,6.41179021281828
"647",6110,5.61459119154975
"648",6111,6.27708645957343
"649",6112,5.95131317565312
"650",6113,6.26933156076015
"651",6114,5.01144554886656
"652",6115,5.25120856149098
"653",6116,5.03503397143492
"654",6117,5.83034998066229
"655",6118,6.28857207337257
"656",6119,5.96199920271167
"657",6120,5.19558131378723
"658",6121,5.00864355442923
"659",6122,6.0999501238642
"660",6123,5.11018833383027
"661",6124,5.63162615185888
"662",6125,6.11997677931863
"663",6126,5.08848115234984
"664",6127,6.19607352361276
"665",6128,6.08739999785154
"666",6129,5.04648650740335
"667",6130,6.34853157186082
"668",6131,6.27592929751043
"669",6132,5.57239315254063
"670",6133,5.16840706172131
"671",6134,6.46475830493819
"672",6135,5.97275323020685
"673",6136,6.47761143140365
"674",6137,5.94941439928171
"675",6138,6.2963788414927
"676",6139,6.24367842679577
"677",6140,6.12839762219777
"678",6141,5.25512702490694
"679",6142,5.39916413622366
"680",6143,6.32324378690979
"681",6144,5.11329834168373
"682",6145,5.79678221957581
"683",6146,5.84140469159868
"684",6147,6.02767844281091
"685",6148,6.48279524688189
"686",6149,6.01951228157543
"687",6150,6.69895093563353
"688",6151,5.06257662319652
"689",6152,5.96329349938973
"690",6153,6.25084767896473
"691",6154,5.91718736405359
"692",6155,6.06167227896066
"693",6156,5.54117481982943
"694",6157,6.01690358273719
"695",6158,5.00705669261571
"696",6159,5.13139747056669
"697",6160,6.69344512990291
"698",6161,5.23429164562488
"699",6162,5.6191845802917
"700",6163,6.55128958271595
"701",6164,6.30027677204699
"702",6165,6.13237134665715
"703",6166,6.70070156106198
"704",6167,6.07363138564032
"705",6168,5.31869591351781
"706",6169,6.48373849667492
"707",6170,5.22046026817088
"708",6171,5.61826650214119
"709",6172,6.18896425332606
"710",6173,5.256091037857
"711",6174,6.72032504939412
"712",6175,5.18584331702722
"713",6176,5.65057683264588
"714",6177,5.83160504101059
"715",6178,6.3369292844199
"716",6179,6.11759457484292
"717",6180,6.18916721834009
"718",6181,5.77889492725088
"719",6182,6.17822615094134
"720",6183,6.38012655124269
"721",6184,6.57880754084485
"722",6185,6.03950837211909
"723",6186,5.80969036736346
"724",6187,5.43540573952829
"725",6188,5.85906439534816
"726",6189,6.69040228355504
"727",6190,6.31277518868715
"728",6191,5.99298886882791
"729",6192,5.46631054554723
"730",6193,6.66396463295997
"731",6194,5.27452266739083
"732",6195,6.1668868483088
"733",6196,5.06618047363784
"734",6197,5.13271591664195
"735",6198,6.24745927328155
"736",6199,6.5370309700802
"737",6200,5.74118692680245
"738",6201,6.26962171543032
"739",6202,5.87404523933128
"740",6203,5.72293783682217
"741",6204,6.17895286398638
"742",6205,6.3373204004264
"743",6206,5.99365435345093
"744",6207,5.06344532935729
"745",6208,6.35505810603112
"746",6209,5.09520886892009
"747",6210,5.76636887241767
"748",6211,6.26093940343489
"749",6212,5.2957979810824
"750",6213,6.38806527952015
"751",6214,5.25288369687412
"752",6215,7.0158397079646
"753",6216,6.58495861728341
"754",6217,6.24284383420394
"755",6218,5.06278530020341
"756",6219,5.88015746776187
"757",6220,5.06853109171476
"758",6221,6.38834073630583
"759",6222,4.53510601725366
"760",6223,5.23156395245081
"761",6224,5.25158968768315
"762",6225,5.12826689938838
"763",6226,5.11062834405954
"764",6227,5.53711989907643
"765",6228,5.72288411440377
"766",6229,6.33721984766206
"767",6230,6.03766790949476
"768",6231,5.68964977447169
"769",6232,5.56461258902695
"770",6233,6.19126147345659
"771",6234,5.78598298034613
"772",6235,6.15804425410269
"773",6236,5.4315669122299
"774",6237,5.11716225020732
"775",6238,5.221974686782
"776",6239,6.39863601072967
"777",6240,5.27762209859762
"778",6241,5.98892256845238
"779",6242,5.62756938157538
"780",6243,6.70598775533086
"781",6244,5.03791882362753
"782",6245,6.90938232479659
"783",6246,5.25715118691246
"784",6247,5.11094967451523
"785",6248,4.79700761112499
"786",6249,6.25491151952713
"787",6250,6.27894855078815
"788",6251,5.87542133469926
"789",6252,5.02697141837312
"790",6253,5.41677797289611
"791",6254,6.2897542205196
"792",6255,6.39340937036199
"793",6256,4.77614016415539
"794",6257,5.8456966588277
"795",6258,6.12698170799819
"796",6259,5.91270978460792
"797",6260,6.00838339120013
"798",6261,5.70948461873896
"799",6262,5.97273212577827
"800",6263,6.25793477634582
"801",6264,6.0341810597293
"802",6265,6.38128743357752
"803",6266,5.1726681338289
"804",6267,5.49446440384459
"805",6268,5.3377472256784
"806",6269,6.28316576176935
"807",6270,6.04125210691232
"808",6271,4.95476529488065
"809",6272,6.39907520440317
"810",6273,6.11180251469843
"811",6274,5.46343526041521
"812",6275,5.05806640278899
"813",6276,6.20839721400878
"814",6277,6.23983124333981
"815",6278,5.99198263995246
"816",6279,6.44221895847681
"817",6280,6.19478057587726
"818",6281,5.00768779219789
"819",6282,6.41457635465727
"820",6283,4.71099939892106
"821",6284,5.2002418829975
"822",6285,6.10813522117492
"823",6286,5.81991315455484
"824",6287,5.68892156120269
"825",6288,5.38315023329777
"826",6289,6.61972412660137
"827",6290,5.7758553274957
"828",6291,4.99376208139082
"829",6292,6.32905283005938
"830",6293,5.61998433275536
"831",6294,5.31021120852809
"832",6295,5.07163640800229
"833",6296,5.09948092131753
"834",6297,5.49002039969903
"835",6298,5.83045408613507
"836",6299,5.09426917424507
"837",6300,6.26422024808662
"838",6301,6.48379947223713
"839",6302,6.53571117174792
"840",6303,5.18933713479554
"841",6304,4.89648765996974
"842",6305,6.24027384913131
"843",6306,5.5896001612794
"844",6307,6.15100278844767
"845",6308,6.07289724261225
"846",6309,5.01828435575096
"847",6310,6.01065200333917
"848",6311,5.85666962282779
"849",6312,5.58219371757841
"850",6313,6.38636909682237
"851",6314,5.44572427969978
"852",6315,5.92860790008119
"853",6316,6.70991199553218
"854",6317,6.22883242891581
"855",6318,6.16788047340686
"856",6319,5.01672949273497
"857",6320,5.35060935090301
"858",6321,6.43181725521077
"859",6322,6.65145540815723
"860",6323,6.16825037452789
"861",6324,5.51871219964762
"862",6325,6.58352861929631
"863",6326,5.05261739323961
"864",6327,4.87331648039136
"865",6328,5.21313378614553
"866",6329,4.9541774050199
"867",6330,5.02366769719753
"868",6331,5.65807780575262
"869",6332,4.43069658799944
"870",6333,5.26809205661962
"871",6334,5.01341741908926
"872",6335,6.12632269435114
"873",6336,4.77916379466989
"874",6337,4.8010838182502
"875",6338,5.03897266690555
"876",6339,5.04611937531011
"877",6340,6.39134032448901
"878",6341,6.29890336318615
"879",6342,5.24723074175689
"880",6343,5.80271720609222
"881",6344,5.22945819343358
"882",6345,4.85394665493566
"883",6346,5.39423338469165
"884",6347,5.84009511919637
"885",6348,5.15223177646407
"886",6349,6.22264215641187
"887",6350,6.34869040620644
"888",6351,5.80464311611729
"889",6352,5.44262229277797
"890",6353,5.29201038035679
"891",6354,5.36461741108531
"892",6355,4.93548318083901
"893",6356,5.04298276332763
"894",6357,4.94615012303812
"895",6358,6.25751112760538
"896",6359,5.101971122862
"897",6360,5.83866957061905
"898",6361,5.65353464214098
"899",6362,5.86842743880894
"900",6363,6.31843107041057
"901",6364,5.12301302915597
"902",6365,5.04471983723263
"903",6366,6.45135139979197
"904",6367,5.33393997379388
"905",6368,6.19505465911017
"906",6369,5.35238933833572
"907",6370,5.13921621352859
"908",6371,6.47739696091467
"909",6372,6.49065403537492
"910",6373,5.44618140367606
"911",6374,4.76721153523022
"912",6375,5.98815687476623
"913",6376,5.83349421116336
"914",6377,6.10119386682457
"915",6378,5.25568509812278
"916",6379,6.14003533639779
"917",6380,5.25673575637078
"918",6381,4.81562753074621
"919",6382,6.64053455438366
"920",6383,6.51390649374128
"921",6384,5.00700863624786
"922",6385,5.615017233914
"923",6386,4.99851348367904
"924",6387,4.98939847102923
"925",6388,5.75808821341973
"926",6389,6.37104998117068
"927",6390,5.68508846594419
"928",6391,5.74178181200116
"929",6392,5.26691059619505
"930",6393,5.06265549482816
"931",6394,5.69512469194709
"932",6395,6.27142811715295
"933",6396,6.34758109258269
"934",6397,5.22420497401515
"935",6398,5.20992573807045
"936",6399,6.09075977370475
"937",6400,5.63364561418671
"938",6401,5.84688390343289
"939",6402,5.80142864389519
"940",6403,5.12823551733868
"941",6404,5.67909989885085
"942",6405,5.72059529760706
"943",6406,6.25133788257803
"944",6407,6.37483056000381
"945",6408,6.10990618775411
"946",6409,6.14092961691211
"947",6410,6.71020476625826
"948",6411,6.26953032880104
"949",6412,6.44325618600617
"950",6413,5.33291214624956
"951",6414,5.71270192212048
"952",6415,6.00613896602598
"953",6416,5.83361879445106
"954",6417,5.73398802964746
"955",6418,6.57306762090249
"956",6419,5.93078453240469
"957",6420,4.89749629728236
"958",6421,6.23586231163535
"959",6422,5.73765801718966
"960",6423,5.2004145293713
"961",6424,7.25469171705536
"962",6425,6.17837349216082
"963",6426,5.93061682595485
"964",6427,5.52884367237782
"965",6428,5.34151262318725
"966",6429,5.81536664894333
"967",6430,5.54358989643548
"968",6431,4.88796005708611
"969",6432,6.56735738174419
"970",6433,5.74120242076715
"971",6434,5.9988709613929
"972",6435,5.1940390271256
"973",6436,6.38570079474301
"974",6437,6.53588769338649
"975",6438,5.92340182739885
"976",6439,5.26381854282017
"977",6440,6.11860341434492
"978",6441,6.29135964104854
"979",6442,5.94316598788904
"980",6443,4.85188304919662
"981",6444,5.16699647537331
"982",6445,6.89381935034885
"983",6446,5.29346896617722
"984",6447,4.70438457590841
"985",6448,5.72656169371879
"986",6449,5.96763048209092
"987",6450,5.33805216285247
"988",6451,5.17868692464006
"989",6452,5.87965392260942
"990",6453,6.63183133189628
"991",6454,5.8218308732919
"992",6455,6.2259776908741
"993",6456,6.19094562361614
"994",6457,4.86231829725674
"995",6458,5.89411866989068
"996",6459,5.3395685874024
"997",6460,5.37211251834247
"998",6461,6.3143345439469
"999",6462,5.84253354995679
